,rating,difficulty,stream_total,breakdown,stream_count,stream_size_max,stream_size_avg,stream_size_std,break_count,break_size_max,break_size_avg,break_total,break_size_std,measure_count,jumps,hands,quads,mines,holds,rolls,step_count,song_nps,nps_per_measure_max,nps_per_measure_avg,nps_per_measure_median,nps_per_measure_std,nps_per_measure_mode,crossovers,footswitches,crossover_footswitches,jacks,invalid_crossovers,title,artist,song_seconds,bpm_change_count,stop_count,bpm_max,bpm_min,bpm_weighted_avg,bpm_mode
57,10,Hard,2,(54)-1-(23)-1-(10),2.0,1.0,1.0,0.0,3.0,54.0,29.0,87.0,22.60530911091463,89,24,0,0,8,53,2,649,4.27909095499084,9.599932866666668,4.375250302294008,4.799966433333334,1.6286579572552495,4.799966433333334,3,6,2,6,4,Fire Starter,Rin,151.66772728750965,0,0,143.998993,143.998993,143.998993,143.998993
58,7,Medium,0,(89),,,,,,,,,,89,22,0,0,0,52,5,479,3.1582196724816836,4.799966433333334,3.2291909010767794,3.5999748250000003,1.261502019055314,3.5999748250000003,7,18,4,1,3,Fire Starter,Rin,151.66772728750965,0,0,143.998993,143.998993,143.998993,143.998993
59,4,Easy,0,(89),,,,,,,,,,89,10,0,0,0,19,0,234,1.5428463535714279,2.399983216666667,1.5775170581460676,1.7999874125000002,0.6291640284618707,1.7999874125000002,10,20,6,14,5,Fire Starter,Rin,151.66772728750965,0,0,143.998993,143.998993,143.998993,143.998993
60,2,Beginner,0,(89),,,,,,,,,,89,0,0,0,0,8,0,81,0.5340621993131865,1.1999916083333335,0.5460635970505618,0.5999958041666668,0.3215904422946714,0.5999958041666668,11,12,11,9,1,Fire Starter,Rin,151.66772728750965,0,0,143.998993,143.998993,143.998993,143.998993
61,12,Challenge,33,(4)-4-(2)-1-(1)-12-(1)-2-(1)-4-(2)-10-(4),6.0,12.0,5.5,4.460941604639093,7.0,4.0,2.142857142857143,15.0,1.3451854182690985,48,18,0,0,25,16,6,682,5.920138888888884,8.75,5.920138888888889,6.458333333333334,1.861323909008703,6.666666666666667,10,21,4,12,12,Get off my lawn,USAO,115.2000000000001,6,0,150.0,50.0,99.99999999999999,100.0
62,10,Hard,19,(6)-2-(6)-1-(3)-1-(1)-4-(1)-1-(2)-3-(3)-1-(2)-2-(1)-4-(5),9.0,4.0,2.111111111111111,1.2692955176439846,10.0,6.0,3.0,30.0,2.0,49,17,0,0,8,35,2,610,5.295138888888884,7.5,5.295138888888889,5.416666666666667,1.503439548752576,5.833333333333334,7,13,4,5,6,Get off my lawn,USAO,115.2000000000001,6,0,150.0,50.0,99.99999999999999,100.0
63,8,Medium,0,(49),,,,,,,,,,49,5,0,0,0,34,0,409,3.550347222222219,4.583333333333334,3.5503472222222223,3.75,0.9216883058476592,4.166666666666667,4,15,3,2,7,Get off my lawn,USAO,115.2000000000001,6,0,150.0,50.0,99.99999999999999,100.0
64,6,Easy,0,(48),,,,,,,,,,48,7,0,0,0,40,0,279,2.421874999999998,3.3333333333333335,2.421875,2.5,0.8876627227376745,2.916666666666667,11,20,8,4,4,Get off my lawn,USAO,115.2000000000001,6,0,150.0,50.0,99.99999999999999,100.0
65,1,Beginner,0,(48),,,,,,,,,,48,3,0,0,0,7,0,47,0.40798611111111077,0.8333333333333334,0.4079861111111111,0.4166666666666667,0.20138379385419267,0.4166666666666667,4,8,4,0,0,Get off my lawn,USAO,115.2000000000001,6,0,150.0,50.0,99.99999999999999,100.0
66,11,Challenge,2,(28)-1-(15)-1-(14),2.0,1.0,1.0,0.0,3.0,28.0,19.0,57.0,7.810249675906654,59,56,0,0,23,81,15,508,4.349544189363738,8.1875,4.521166191719998,4.9125000000000005,2.0825729483408555,4.9125000000000005,10,12,7,6,6,Glimmer,92elm,116.79384732824418,52,3,196.5,65.5,-76.5247524752474,131.0
67,9,Hard,0,(59),,,,,,,,,,59,33,0,0,0,69,5,400,3.424837944380896,6.55,3.57197117778337,3.8208333333333333,1.6576798434804227,4.366666666666667,6,12,2,0,3,Glimmer,92elm,116.79384732824418,52,3,196.5,65.5,-76.5247524752474,131.0
68,7,Medium,0,(59),,,,,,,,,,59,30,0,0,0,82,0,272,2.328889802179009,4.366666666666667,2.4164696173304057,2.729166666666667,1.0737244577338934,3.275,3,11,3,1,4,Glimmer,92elm,116.79384732824418,52,3,196.5,65.5,-76.5247524752474,131.0
69,4,Easy,0,(59),,,,,,,,,,59,11,0,0,0,14,0,146,1.250065849699027,2.1833333333333336,1.288722294165577,1.0916666666666668,0.6934017556741674,2.1833333333333336,2,9,2,0,5,Glimmer,92elm,116.79384732824418,52,3,196.5,65.5,-76.5247524752474,131.0
70,1,Beginner,0,(59),,,,,,,,,,59,12,0,0,0,10,0,67,0.5736603556838,1.6375,0.5698873510380842,0.5458333333333334,0.4333928687459638,0.5458333333333334,1,5,0,0,0,Glimmer,92elm,116.79384732824418,52,3,196.5,65.5,-76.5247524752474,131.0
71,10,Challenge,3,(18)-1-(16)-1-(26)-1-(2),3.0,1.0,1.0,0.0,4.0,26.0,15.5,62.0,9.983319421247959,65,43,0,0,24,84,3,610,4.722732822876056,7.1094999375,4.4479948326923076,5.2136332875,2.150374505001851,5.2136332875,13,19,2,0,4,Headshot,she,129.16250460861798,28,1,227.503998,-113.751999,156.48423140309626,113.751999
72,8,Hard,0,(66),,,,,,,,,,66,13,0,0,18,102,0,432,3.344623900790912,4.739666625,3.150055356923077,3.7917333,1.4951346949301456,3.7917333,18,24,5,0,5,Headshot,she,129.16250460861798,28,1,227.503998,-113.751999,156.48423140309626,113.751999
73,5,Medium,0,(65),,,,,,,,,,65,12,0,0,0,20,0,287,2.222007082238407,3.3177666375,2.092745109807692,2.3698333125,1.0791602269712157,2.843799975,4,7,4,0,2,Headshot,she,129.16250460861798,28,1,227.503998,-113.751999,156.48423140309626,113.751999
74,3,Easy,0,(66),,,,,,,,,,66,0,0,0,0,15,0,156,1.207780853063385,1.89586665,1.1375199900000001,1.4218999875,0.6533179582765493,1.4218999875,9,19,7,1,2,Headshot,she,129.16250460861798,28,1,227.503998,-113.751999,156.48423140309626,113.751999
75,1,Beginner,0,(66),,,,,,,,,,66,4,0,0,0,6,0,52,0.40259361768779495,0.947933325,0.37917333000000003,0.4739666625,0.267591856369346,0.4739666625,5,13,5,2,1,Headshot,she,129.16250460861798,28,1,227.503998,-113.751999,156.48423140309626,113.751999
76,11,Challenge,10,(40)-1-(1)-1-(3)-2-(1)-5-(5)-1-(22),5.0,5.0,2.0,1.7320508075688772,6.0,40.0,12.0,72.0,15.84929020492716,82,68,0,0,10,53,1,851,6.084774172855805,18.997286101985434,6.15037340774779,5.833333333333334,2.41563472753333,5.833333333333334,7,27,2,0,6,Into UR Heart,Sota Fujimori,139.85728571428558,40,8,280.0,70.0,140.57142857142858,140.0
77,9,Hard,0,(81),,,,,,,,,,81,50,0,0,0,61,2,616,4.404489883054261,7.99885730609913,4.477352147811923,4.666666666666667,1.4290168043676157,4.666666666666667,14,29,7,2,3,Into UR Heart,Sota Fujimori,139.85728571428558,40,8,280.0,70.0,140.57142857142858,140.0
78,7,Medium,0,(81),,,,,,,,,,81,30,0,0,0,81,0,462,3.3033674122906955,4.666666666666667,3.347729571848349,3.5,1.0580984386948769,4.083333333333334,8,16,6,0,0,Into UR Heart,Sota Fujimori,139.85728571428558,40,8,280.0,70.0,140.57142857142858,140.0
79,5,Easy,0,(81),,,,,,,,,,81,2,0,0,0,11,0,360,2.574052529057685,4.083333333333334,2.59773486209789,2.916666666666667,0.8082498870091525,2.916666666666667,11,22,6,7,7,Into UR Heart,Sota Fujimori,139.85728571428558,40,8,280.0,70.0,140.57142857142858,140.0
80,2,Beginner,0,(81),,,,,,,,,,81,1,0,0,0,0,0,76,0.5434110894677334,1.1666666666666667,0.5524673723859554,0.5833333333333334,0.3146965140938578,0.5833333333333334,9,12,8,2,0,Into UR Heart,Sota Fujimori,139.85728571428558,40,8,280.0,70.0,140.57142857142858,140.0
